ItemNumber,ItemName,QuantityOnHand,SellingPrice,Brand,Category
RC-3080,Power Cable Extension IEC-C14 Male - IEC-C13 Female PC to Monitor 1.8m,0,2.8,8WARE,CABLES - Power Cables
RC-3081,3 Pin Main Plug to 2 X IEC Female Connectors 2m,0,5.4,8WARE,CABLES - Power Cables
RC-3138,Serial/Parallel Cable DB25M - DB25F 3M,10,3.6,8WARE,CABLES - Other Cables
RC-39442,Firewire IEEE 1394A Cable 4P-4P 2m,10,3.5,8WARE,CABLES - Firewire 1394 Cables
RC-39445,Firewire IEEE 1394A Cable 4P-4P 5m,10,6.9,8WARE,CABLES - Firewire 1394 Cables
RC-39642,Firewire IEEE 1394A Cable 6P-4P 2m,8,3.5,8WARE,CABLES - Firewire 1394 Cables
RC-39645,Firewire IEEE 1394A Cable 6P-4P 5m,8,7.8,8WARE,CABLES - Firewire 1394 Cables
RC-39662,Firewire IEEE 1394A Cable 6P-6P 2m,10,4.5,8WARE,CABLES - Firewire 1394 Cables
RC-39665,Firewire IEEE 1394A Cable 6P-6P 5m,0,11.2,8WARE,CABLES - Firewire 1394 Cables
RC-40072,Monitor VGA Splitter Cable with Filters 1xHD15M - 2xHD15F 2m,10,13.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-5037,"Molex Power Splitter Cable 2 x 5.25""F - 1 x 5.25""M 30cm",0,1.35,8WARE,CABLES - Power Cables
RC-5052,Molex Serial ATA Power Cable Converter 12cm,10,1.05,8WARE,CABLES - SATA/ESATA Cables
RC-5057,EPS 12V Adapter 4 Pin Molex to 8 Pin P4 Mainboard Plug 20cm,0,8.5,8WARE,CABLES - Other Cables
RC-5058,EPS 8 Pin Power Extension Cable 20cm,10,6.9,8WARE,CABLES - Other Cables
RC-5070,Slimline SATA III 7Pin + 6Pin to SATA III 7 Pin (50cm) + 4 Pin + 2 Pin (15cm) Cable,10,6.5,8WARE,CABLES - SATA/ESATA Cables
RC-5081,Molex Power Splitter Cable 1 x Molex F to 1x SATA III 15Pin & 1 x Molex M 15cm,10,4.9,8WARE,CABLES - SATA/ESATA Cables
RC-5083,Molex to SATA III 15Pin Power Cable Converter 15cm,5,2,8WARE,CABLES - SATA/ESATA Cables
RC-800942,Firewire 800 9P to Firewire IEEE 1394A 4P 2M,9,4.9,8WARE,CABLES - Firewire 1394 Cables
RC-800943,Firewire 800 9P to Firewire IEEE 1394A 4P 3M,4,7.5,8WARE,CABLES - Firewire 1394 Cables
RC-800962,Firewire 800 9P to Firewire IEEE 1394A 6P 2M,0,5.5,8WARE,CABLES - Firewire 1394 Cables
RC-800963,Firewire 800 9P to Firewire IEEE 1394A 6P 3M,10,7.5,8WARE,CABLES - Firewire 1394 Cables
RC-800992,Firewire 800 9P to Firewire 800 9P 2M,0,7.5,8WARE,CABLES - Firewire 1394 Cables
RC-800993,Firewire 800 9P to Firewire 800 9P 3M,0,8.5,8WARE,CABLES - Firewire 1394 Cables
RC-DP2,DisplayPort Cable M-M 2m,10,8.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-DP3,Display Port Cable M-M 3m,10,11.9,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-DP5,DisplayPort Cable M-M 5m,5,18,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-DPDVI-2,DisplayPort to DVI Male Cable 1.8m,10,18,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-DPHDMI-2,Display Port to HDMI Cable; 2m,10,18,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMI-0.5,High Speed HDMI Cable Male to Male 50cm,10,3.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMI-10,High Speed HDMI Cable Male to Male 10m,10,19.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMI-15,High Speed HDMI Cable Male to Male 15m,10,35,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMI-2,Standard HDMI Cable Male to Male 2m,10,4.6,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMI-20,High Speed HDMI Cable Male to Male 20m,8,64,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMI-3,Standard HDMI Cable Male to Male 3m,10,6.2,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMI-5,High Speed HDMI Cable Male to Male 5m,0,8.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMIDVI-10,High Speed HDMI Cable Male to DVI-D Male Cable 10m,0,22,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMIDVI-15,High Speed HDMI Cable Male to DVI-D Male Cable 15m,0,63.9,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMIDVI-2,High Speed HDMI Cable Male to DVI-D Male Cable 1.8m,10,5.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMIDVI-2OEM,High Speed HDMI Male to DVI Male Cable 1.8m OEM (5pcs per unit),0,26,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMIDVI-3,High Speed HDMI to DVI-D Cable M/M Black - 3m,10,8.2,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMIDVI-5,High Speed HDMI Cable Male to DVI-D Male Cable 5m,10,10.35,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMIEXT2,High Speed HDMI Extension Cable Male to Female 2m,10,5.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMIEXT3,High Speed HDMI Extension Cable Male to Female 3m,10,6.2,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMIF-10,High Speed HDMI Flat Cable Male to Male 10m,3,25,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMIF-2,High Speed HDMI Flat Cable Male to Male 2m,2,6.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMIF-5,High Speed HDMI Flat Cable Male to Male 5m,0,9.9,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMI-OEM,HDMI Cable Male to Male 1.8m OEM,10,2.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMISP-1,High Speed HDMI Cable with Ethernet Male to Male 1m,10,3.6,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMISP-10,High Speed HDMI Cable with Ethernet Male to Male 10m,0,23,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMISP-2,High Speed HDMI Cable with Ethernet Male to Male 2m,10,4.9,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMISP-3,High Speed HDMI Cable with Ethernet Male to Male 3m,10,6.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMISP-5,High Speed HDMI Cable with Ethernet Male to Male 5m,0,8.8,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-HDMIVGA-2,HDMI to VGA Converter Cable - 2m,10,33,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-MDPHDMI-2,Mini Display Port to HDMI Cable; 2m,10,18,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-MHDMI-2,High Speed HDMI Cable Male to Mini HDMI Male 2m,10,7.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-MHDMI-3,High Speed HDMI Cable Male to Mini HDMI Male 3m,1,12.9,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-MHDMIM-2,Mini HDMI V1.3 Male to Mini HDMI Male Cable 1.8M,10,13.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-MHDMIM-3,Mini HDMI Male to Mini HDMI Male Cable 3M,10,15,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-MICHDMI-1.5,High Speed HDMI Cable with Ethernet Micro Male to Male 1.5m,10,9.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-RHDMISP-2,High Speed HDMI 180 Degree Rotatable Cable with Ethernet 2m,10,8.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-RHDMISP-3,High Speed HDMI 180 Degree Rotatable Cable with Ethernet 3m,10,9.5,8WARE,CABLES - VGA/DVI/HDMI/DP
RC-SV10,SVideo Cable M-M 10m,0,4.7,8WARE,CABLES - Audio/Video Cables
RC-SV2,SVideo Cable M-M 2m,0,1.35,8WARE,CABLES - Audio/Video Cables
RC-SV5,SVideo Cable M-M 5m,10,3.9,8WARE,CABLES - Audio/Video Cables
RC-SVRCAF,SVideo M to RCA Female Adapter Cable 15cm,10,2.5,8WARE,CABLES - Audio/Video Cables
RC-USBY,USB Y Cable (2 Type A to 1 Mini 5),0,2.5,8WARE,CABLES - USB 2 Cables
RJ45-03,RJ45 Data to Data Duplexer / Splitter with Cable 1M-2F,10,6,8WARE,NETWORKING PRODUCTS
RJC-01,RJ45 Plug for Stranded Cable (10pcs per unit),7,2.8,8WARE,NETWORKING PRODUCTS
RJC-01S,RJ45 Plug for Solid Cable (10pcs per unit),0,3,8WARE,NETWORKING PRODUCTS
RJC-02,RJ45 in Line Coupler,10,1.5,8WARE,NETWORKING PRODUCTS
RJC-03C,RJ45 Duplex Adapter with Cable 1M-2F,10,6,8WARE,NETWORKING PRODUCTS
RJC-03F,RJ45 Duplexer / Splitter 8P8C  1x Female to 2x Female,0,5.5,8WARE,NETWORKING PRODUCTS
RJC-04,RJ45 Modular Plug Boot,0,0.25,8WARE,NETWORKING PRODUCTS
RJC-06,CAT6 RJ45 PLUG 30U 10PK,1,3.8,8WARE,NETWORKING PRODUCTS
RT-MWK02,Rii Bluetooth Wireless Mini Keyboard With Touch Pad and Laser Pointer,4,57,RiiTek,KEYBOARDS - Wireless
RT-MWK02W,Rii Bluetooth Wireless Mini Keyboard With Touch Pad and Laser Pointer WHITE,0,57,RiiTek,KEYBOARDS - Wireless
RT-MWK03,Rii 2.4G Wireless Mini Keyboard With Touch Pad (Located In The Middle),0,57,RiiTek,KEYBOARDS - Wireless
RT-MWK06,"Rii 2.4G Wireless Mini Keyboard With Touch Pad And ""Learning"" Remote Control",0,74,RiiTek,KEYBOARDS - Wireless
RT-MWK518,Rii Bluetooth Wireless Mini Keyboard,6,38,RiiTek,KEYBOARDS - Wireless
SATA-E005,eSATA Cable 50 cm Supports SATA I & II,3,4.7,8WARE,CABLES - SATA/ESATA Cables
SATA-E010,eSATA Cable 100 cm Supports SATA I & II,4,5,8WARE,CABLES - SATA/ESATA Cables
SATA-EBK1,eSATA Bracket Single Port with Cable Supports SATA I & II,0,3.5,8WARE,CABLES - SATA/ESATA Cables
SATA-EBK2,eSATA Bracket Dual Port with Cable Supports SATA I & II,3,6,8WARE,CABLES - SATA/ESATA Cables
SCX-699H,Universal Car Mount Smart Phone & GPS Holder (eg. iPhone; HTC; Samsung; Motorolla; LG; Nokia),8,14,SANSAI,MobilePhone/Tablet Accessories
SF-1200BL,Deepcool Case Fan 120mm x 25mm Transparent Frame with Blue LED,10,5.7,DEEPCOOL,Cooling - Cooling Fan
SF-1200GN,Deepcool Case Fan 120x120x25mm Green Transparent Frame with Blue LED,0,5.7,DEEPCOOL,Cooling - Cooling Fan
SF-1200OR,Deepcool Case Fan 120x120x25mm Orange Transparent Frame with Green LED,10,5.7,DEEPCOOL,Cooling - Cooling Fan
SF-1200R,Deepcool Case Fan 120mm x 25mm Transparent Frame with Red LED,10,5.7,DEEPCOOL,Cooling - Cooling Fan
SF-1200UV-BB,Deepcool Case Fan 120 x 25mm Blue UV Frame with Blue LED,10,7,DEEPCOOL,Cooling - Cooling Fan
SF-1200UV-RR,Deepcool Case Fan 120 x 25mm Red UV Frame with Red LED,10,7,DEEPCOOL,Cooling - Cooling Fan
SF-800BL,Deepcool Case Fan 80mm x 25mm Transparent Frame with Blue LED,10,4.5,DEEPCOOL,Cooling - Cooling Fan
SF-801B,Deepcool 3 Wire/Temperature Controlled Ball Bearing Case Fan 80mm x 25mm,10,5.8,DEEPCOOL,Cooling - Cooling Fan
SF-900,Deepcool Case Fan 90mm x 25mm with 3 Pin Connector,0,4.5,DEEPCOOL,Cooling - Cooling Fan
SF-BQN07,Deepcool BQ-N07 North Bridge Chipset Cooler (Archery),10,7,DEEPCOOL,Cooling - Cooling Fan
SF-BUCKLE,Deepcool Case Fan Noise Isolator Flex Rubber Buckles 4 pack,0,1.5,DEEPCOOL,Cooling - Cooling Fan
SF-FAN005,Deepcool FAN005 PCI Slot Case Cooling Fan,0,9.9,DEEPCOOL,Cooling - Other Cooling
SF-GS120,Deepcool Game Storm 120mm x 20mm Hydro Bearing Case Fan with Anti-Vibration,10,11.5,DEEPCOOL,Cooling - Cooling Fan
SF-PAD80,Deepcool Case Fan Noise Isolator Flex Rubber Pad 80mm,0,1.8,DEEPCOOL,Cooling - Cooling Fan
SF-PAD90,Deepcool Case Fan Noise Isolator Flex Rubber Pad 90mm,0,1.95,DEEPCOOL,Cooling - Cooling Fan
SF-PADPSU,Deepcool Noise Isolator Flex Rubber Pad for ATX PSU / Power Supplies,0,4.5,DEEPCOOL,POWER SUPPLIES
SF-UF120,Deepcool Ultra Silent 120mm x 25mm Ball Bearing Case Fan with Anti-Vibration Frame,10,17.5,DEEPCOOL,Cooling - Cooling Fan
SF-UF140,Deepcool Ultra Silent 140mm x 25mm Ball Bearing Case Fan with Anti-Vibration Frame,8,18.9,DEEPCOOL,Cooling - Cooling Fan
SF-UF80,Deepcool Ultra Silent 80mm x 25mm Ball Bearing Case Fan with Anti-Vibration Frame,10,16.5,DEEPCOOL,Cooling - Cooling Fan
SF-UF92,Deepcool Ultra Silent 92mm x 25mm Ball Bearing Case Fan with Anti-Vibration Frame,10,16.5,DEEPCOOL,Cooling - Cooling Fan
SF-WINDBLADE,Deepcool Case Fan 12cm - 25mm Thick Transparent Black with Blue LED,10,5.7,DEEPCOOL,Cooling - Cooling Fan
SF-XFAN80,Deepcool 80mm Hydro Bearing Case Fan with 4-pin Molex Connector,10,4,DEEPCOOL,Cooling - Cooling Fan
SN0108,Aten Altusen 8 Port Rackmount Serial Over IP,0,990,ATEN,NETWORKING - Racking
SONY-USBFLASH-16GB,Sony Micro Vault 16GB USB 2.0 FLASH DRIVE,6,13,- No Manufacturer -,USB AND FIREWIRE PRODUCTS
SP-CP350H,HUNTKEY 350W PSU,10,32,HUNTKEY,POWER SUPPLIES
SP-CP400HP,HUNTKEY 400W PSU,10,38,HUNTKEY,POWER SUPPLIES
SP-FX500SE,HUNTKEY 500W 80+ Platinum Power Supply,2,97,HUNTKEY,POWER SUPPLIES
SPK-100-BK,"5.25"" Internal Stereo Speakers Black",0,13,ROCK,Speaker and Headset
SPK-102,Enzatec SP102 1.0 Speaker 2W 3.5mm Plug Mini Retractable Cable Built-in Rechargeable Battery Black,8,24.5,Enzatec,Speaker and Headset
SPK-200-BK,"5.25"" Internal Stereo Speakers Black",0,17,ROCK,Speaker and Headset
SPK-210,Rock Multimedia 2.1 Speaker,0,17.5,ROCK,Speaker and Headset
SPK-302,Enzatec SP302 2.0 Speaker 2x2.5W 3.5mm Plug Retractable Cable Rechargeable Battery Aluminium Black,0,26,Enzatec,Speaker and Headset
SPK-305,Enzatec SP305 2.0 Speaker 2x2.5W 3.5mm Plug Round-Rectangle Powered by USB Orange/White,0,22.8,Enzatec,Speaker and Headset
SPK-308,Enzatec SP308 2.0 Speaker 2x2.5W 3.5mm Plug Retractable Cable Rechargeable Battery Yellow/Orange,10,29,Enzatec,Speaker and Headset
SPK-USB,Rock 2 Piece USB Powered Compact Speakers,0,11.2,ROCK,Speaker and Headset
SP-LW6550HG,Huntkey Green Power 550w PSU,5,49,HUNTKEY,POWER SUPPLIES
SP-TTEVO750W,Thermaltake EVO Blue 2.0 750W PSU - 80 Plus Gold; Active PFC; 5 Years WTY,1,220,THERMALTAKE,POWER SUPPLIES
SP-TTEVO850W,Thermaltake EVO Blue 2.0 850W PSU - 80 Plus Gold; Active PFC; 5 Years WTY,2,250,THERMALTAKE,POWER SUPPLIES
SP-TTP550W,Thermaltake Tough Power Gold 550W PSU - 80 Plus Gold; Active PFC; 5 Years WTY,10,147,THERMALTAKE,POWER SUPPLIES
SP-TTP650W,Thermaltake Tough Power Gold 650W PSU - 80 Plus Gold; Active PFC; 5 Years WTY,9,167,THERMALTAKE,POWER SUPPLIES
SP-TTP750W,Thermaltake Tough Power Gold 750W PSU - 80 Plus Gold; Active PFC; 5 Years WTY,3,185,THERMALTAKE,POWER SUPPLIES
SP-TTP850W,Thermaltake Tough Power Gold 850W PSU - 80 Plus Gold; Active PFC; 5 Years WTY,2,235,THERMALTAKE,POWER SUPPLIES
SP-TTPG750DH,Thermaltake Tough Power DPS 750W PSU - 80 Plus Gold; Active PFC; 5 Years WTY,1,285,THERMALTAKE,POWER SUPPLIES
SP-TTPG850DH,Thermaltake Tough Power DPS 850W PSU - 80 Plus Gold; Active PFC; 5 Years WTY,1,315,THERMALTAKE,POWER SUPPLIES
SP-TTW0099,zcTHERMALTAKE PUREPWER VGA PSU,0,54,THERMALTAKE,CLEARANCE
SP-TTW0355,Thermaltake Litepower 600WTT Power Supply,10,68,THERMALTAKE,POWER SUPPLIES
SP-TTW0356,Thermaltake Litepower 700WTT Power Supply,10,81,THERMALTAKE,POWER SUPPLIES
SP-TTW0410OEM,Thermaltake 500W Litepower PSU OEM,10,47,THERMALTAKE,POWER SUPPLIES
STV-10,Travel Adapter for Australian and New Zealander Traveling to Europe/Middle East and Asia,4,5.5,SANSAI,ADAPTORS / CONVERTERS
STV-8,Travel Adapter for 240V Equipment from Britain/USA/Europe/Japan/China/Hongkong/Singapore/Koren,0,8.8,SANSAI,ADAPTORS / CONVERTERS
SUN-MIO6479A,Sunix MIO6479A PCIE 2-port Serial RS-232 & 1-port Parallel IEEE1284 Card,0,62,SUNIX,ADD ON CARDS
SUN-PAR5418A,Sunix PAR5418A PCIE 2-Port Parallel IEEE1284 Card,0,79,SUNIX,ADD ON CARDS
SUN-SATA2600,Sunix SATA2600 PCIE SATA 3.0 Card - 2 Internal Ports,2,42,SUNIX,ADD ON CARDS
SUN-SER4037A,Sunix SER4037A PCI 2-Port Serial RS-232 Card,0,25,SUNIX,ADD ON CARDS
SUN-SER5466A,Sunix SER5466A PCIE 8-Port Serial RS-232 Card,0,202,SUNIX,ADD ON CARDS
SUN-SER6456AL,Sunix SER5456AL PCIE 4-Port Serial RS-232 Card - Low Profile,2,127,SUNIX,ADD ON CARDS
SUN-USB4300NS,Sunix USB4300NS PCIE 4-Port USB 3.0 Card (SATA power connector),0,26,SUNIX,ADD ON CARDS
SWN-ADS180DUM,SWANN ADS-180 Dummy Camera,1,18,SWANN,SURVEILLANCE CAMERA
SWN-ADS30MBNC,SWNN 30m BNC Extension Cable,3,32,SWANN,SURVEILLANCE CAMERA
SWN-ADW410CAM,SWANN ADW-410 Additional Camera,0,155,SWANN,SURVEILLANCE CAMERA
SWN-ADW410KIT,SWANN ADW-410 Kit 7inch LCD / 1 Camera Pack,0,299,SWANN,SURVEILLANCE CAMERA
SWN-DVK41504WF,SWANN 540 TVL 4 Channel Compact DVR & 4 x PRO-510 Cameras  with 500GB,0,420,SWANN,SURVEILLANCE CAMERA
SWN-DVK81504WF,SWANN 540 TVL 8 Channel Compact DVR & 4 x PRO-510 Cameras  with 500GB,0,489,SWANN,SURVEILLANCE CAMERA
SWN-NVK470004,SWANN NVR4-7000 4 Channel 960P NVR & 4 x NHD-800 Cameras /w 1TB HDD,0,1300,SWANN,SURVEILLANCE CAMERA
SWN-NVK470724,SWANN NVR4-7072 4 Channel 720P NVR & 4 x NHD-805 Cameras /w 1TB HDD,0,699,SWANN,SURVEILLANCE CAMERA
SWN-NVK872004D,SWANN NVR8-7200 1080P 8 Channel with 4x NHD-820 cameras with 3TB HDD,0,1825,SWANN,SURVEILLANCE CAMERA
SWN-PRO510WT1,PRO-510 - 540 TVL Multi-Purpose Day/Night Security Camera - Night Vision 65ft / 20m,1,48,SWANN,SURVEILLANCE CAMERA
SWN-SW312WDD,SWANN White Imitation Dome Camera,0,18,SWANN,SURVEILLANCE CAMERA
SW-OABIZ2011MAC-1M,Office Home & Business MAC 1M,2,274,Microsoft,SOFTWARE
SW-OABIZ2013,Microsoft Office Home & Business 2013,9,265,Microsoft,SOFTWARE
SW-OAHOME2011MAC-1U,Office Home for MAC 1 user,1,152,Microsoft,SOFTWARE
SW-OAPRO2013,Microsoft Office Pro 2013 32-bit/x64 English APAC,0,529,Microsoft,SOFTWARE
SW-OASTU2013,Microsoft OFFICE Home and Student 2013,10,142,Microsoft,SOFTWARE
SW-WIN7HP32,Windows 7 Home Prem OEM 32bit,0,125,Microsoft,SOFTWARE
SW-WIN7HP64,Windows 7 Home Prem OEM 64bit,9,117,Microsoft,SOFTWARE
SW-WIN7PRO64,Windows 7 Pro 64bit OEM,0,168,Microsoft,SOFTWARE
SW-WIN8OEM32,Microsoft Windows 8 32bit OEM Eng Intl 1pk DSP OEI DVD,2,121,Microsoft,SOFTWARE
SW-WIN8PRO64,Microsoft Windows 8.1 Professional 64bit OEM Eng Intl 1pk DSP OEI DVD,0,171,Microsoft,SOFTWARE
SW-WIN8PROUPG,Microsoft Windows Professional 8 32-bit/64-bit English International Version Upgrade 1 License DVD,1,109,Microsoft,SOFTWARE
SW-WINOEMP64,Microsoft Windows 8.1 64bit OEM Eng Intl 1pk DSP OEI DVD,8,119,Microsoft,SOFTWARE
SY-701A,12 Piece Computer Toolkit,6,18,8WARE,ACCESSORIES
TD-8840T,TP-Link Four Ethernet Port & ADSL2+ Modem/Router with ADSL2+ (AS/ACIF S041:2005) Filter/Splitter,10,28.5,TP-LINK,NETWORKING - ADSL
TD-ARCHERD5,TP-LINK ARCHER D5 AC1200 Wireless Dual Band Gigabit ADSL2+ Modem Router,10,147,TP-LINK,NETWORKING - ADSL
TD-ARCHERD7,TP-LINK AC1750 Wireless Dual Band Gigabit ADSL2+ Modem Router,10,205,TP-LINK,NETWORKING - ADSL
TD-S102A-OEM,ADSL/VDSL filter/splitter for NZ,10,3,TP-LINK,NETWORKING PRODUCTS
TD-VG3631,TP-LINK 300Mbps Wireless N VoIP ADSL2+ Modem Router; MTK+Zarlink chipset; 2 detachable antennas,2,108,TP-LINK,NETWORKING - ADSL
TD-W8950N,TP-Link 150M Wireless Lite-N ADSL2+ Modem Router; 4 ports; ADSL2+ Splitter; Undetachable Antenna,10,39,TP-LINK,NETWORKING - ADSL
TD-W8960N,TP-Link 300M Wireless N ADSL2+ Modem Router; 4 ports; ADSL2+ Splitter; Detachable Antennas,10,56,TP-LINK,NETWORKING - ADSL
TD-W8968,TP-LINK 4-port 300Mbps Wireless N ADSL2+ Modem Router with USB Port,10,58,TP-LINK,NETWORKING - ADSL
TD-W8970,TP-Link 300Mbps Wireless N Gigabit ADSL2+ Modem Router with 2 USB Port,10,98,TP-LINK,NETWORKING - ADSL
TD-W8980,TP-Link N600 Wireless Dual Band Gigabit ADSL2+ Modem Router,10,118,TP-LINK,NETWORKING - ADSL
TD-W9980,TP-Link N600 Wireless Dual Band Gigabit VDSL/ADSL2+ Modem Router,0,149,TP-LINK,NETWORKING - ADSL
TF-3239DL,TP-Link 10/100M PCI Ethernet Card,10,8.5,TP-LINK,NETWORKING - Switch & Adapter
TG-3269,TP-Link Gigabit Lan Card (10/100/1000),10,12.7,TP-LINK,NETWORKING - Switch & Adapter
TG-3468,TP-Link 32-bit Gigabit PCIe Network Adapter; Realtek RTL8168B Chipset,10,10,TP-LINK,NETWORKING - Switch & Adapter
TGC-02,"2.5"" HDD/SSD to 3.5"" Tray Convertor Black",10,5.9,Generic,ACCESSORIES
THP-AS,Artic Silver 5 High-Density Polysynthetic Thermal Compound 3.5 Gram,10,12.5,8WARE,Cooling - Thermal Paste
THP-IX-1156,Indigo Xtreme for Intel Core i5/i7 Processors (LGA 1155/1156 socket) - 2 Pack,7,25,8WARE,Cooling - Thermal Paste
THP-IX-1366,Indigo Xtreme for Intel Core i7 Processors (LGA1366 socket) - 2 Pack,2,25,8WARE,Cooling - Thermal Paste
THP-IX-AM3,Indigo Xtreme for AMD CPUs - AM2 / AM3 /AM3+ Sockets - 2 Pack,9,12.5,8WARE,Cooling - Thermal Paste
THP-Z3,Deepcool Z3 Thermal Paste,10,2.8,DEEPCOOL,Cooling - Thermal Paste
THP-Z5,Deepcool Z5 Thermal Paste with 10% Silver Oxide Compounds,10,4.5,DEEPCOOL,Cooling - Thermal Paste
THP-Z9,Deepcool Z9 High Performance Thermal Paste with 20% Silver Oxide Compounds,10,7.9,DEEPCOOL,Cooling - Thermal Paste
TK-8918,58 Piece PC Tech Tool Kit (STK-8918),0,37.5,8WARE,ACCESSORIES
TL-A-MC1400PAU,TP-Link Australian Power Adapter for MC1400,1,149,TP-LINK,NETWORKING PRODUCTS
TL-ANT200PT,TP-LINK 0.5M LMR200 N-Type Male to RP-SMA Female Pigtail Cable compatible with 2.4GHz & 5GHz,10,14.5,TP-LINK,NETWORKING - Antenna
TL-ANT2403N,TP-Link 2.4GHz 3dBi Desktop 3-Antenna; Lotus Style; 1m cable; RP-SMA connector ; support 11n 3T3R,10,26,TP-LINK,NETWORKING - Antenna
TL-ANT2405C,TP-Link 2.4GHZ 5dBi Indoor Omni Directional Antenna with 1.3m extension cable; RP-SMA Male,10,8.5,TP-LINK,NETWORKING - Antenna
TL-ANT2406A,TP-Link 2.4GHZ 6dBi Indoor Desktop Yagi-Directional Antenna; RP-SMA Male,0,15,TP-LINK,NETWORKING - Antenna
TL-ANT2408C,TP-Link 2.4GHZ 8dBi Indoor Omni Directional Antenna; RP-SMA Male; Brown Retail Box,10,18,TP-LINK,NETWORKING - Antenna
TL-ANT2408CL,TP-Link 2.4GHZ 8dBI Indoor Omni Directional Cradle Less Antenna; RP-SMA Male,10,9,TP-LINK,NETWORKING - Antenna
TL-ANT2409A,TP-Link 2.4GHZ 9dBi Outdoor Yagi-Directional Antenna; RP-SMA Male,10,37,TP-LINK,NETWORKING - Antenna
TL-ANT2409B,TP-Link 2.4GHz 9dBi Outdoor Yagi-directional Antenna; N-type Female Connector,3,38,TP-LINK,NETWORKING - Antenna
TL-ANT2414A,TP-Link 2.4GHZ 14dBi Outdoor Yagi-Directional Antenna; RP-SMA Male,2,88,TP-LINK,NETWORKING - Antenna
TL-ANT2414B,TP-Link 2.4GHz 14dBi Outdoor Yagi-directional Antenna; N-type Female Connector,4,98,TP-LINK,NETWORKING - Antenna
TL-ANT2415D,TP-Link 2.4GHZ 15DBI Outdoor Omni Directional Antenna; N-Type Connector,0,65,TP-LINK,NETWORKING - Antenna
TL-ANT2424B,TP-Link 2.4GHz 24DBI Outdoor Grid Parabolic Directional Antenna; N-type Female Connector,2,99,TP-LINK,NETWORKING - Antenna
TL-ANT24EC12N,TP-Link Low-loss Antenna Extension Cable; 2.4GHz; 12m; N-type Male to Female,2,49,TP-LINK,NETWORKING - Antenna
TL-ANT24EC5S,TP-Link Antenna Extension Cable 5M 2.4GHz Outdoor SMA to reverse SMA,10,27,TP-LINK,NETWORKING - Antenna
TL-ANT24EC6N,TP-Link Low-loss Antenna Extension Cable; 2.4GHz; 6m; N-type Male to Female,0,38,TP-LINK,NETWORKING - Antenna
TL-ANT24PT3,TP-Link Pigtail Cable; 2.4GHz; 3m Cable length; N-type Male to RP-SMA Male connector,10,18,TP-LINK,NETWORKING - Antenna
TL-ANT24SP,TP-Link Surge Protector; 2.4GHz; N-type Male to Female,4,28,TP-LINK,NETWORKING - Antenna
TL-ANT5823B,TP-LINK TL-ANT5823B 5GHz 23dBi Outdoor Panel Antenna,5,120,TP-LINK,NETWORKING - Antenna
TL-ANT5830B,TP-LINK TL-ANT5830B 5GHz 30dBi Outdoor Grid Parabolic Antenna,3,125,TP-LINK,NETWORKING - Antenna
TL-ARCHERC2,TP-LINK ARCHER C2 AC750 Wireless Dual Band Gigabit Router,10,95,TP-LINK,NETWORKING - Wireless Router
